uid,ST1_GAP(eV)
test_0,0.9719136953353882
test_1,2.0773043632507324
test_2,1.0255768299102783
test_3,0.8335904479026794
test_4,1.192700743675232
test_5,0.5607322454452515
test_6,1.0773893594741821
test_7,0.9717512130737305
test_8,1.1437753438949585
test_9,0.8679335117340088
test_10,0.2532099783420563
test_11,1.0760656595230103
test_12,0.5452027916908264
test_13,0.1617615520954132
test_14,1.0713026523590088
test_15,1.0866297483444214
test_16,0.9697744846343994
test_17,0.5748865008354187
test_18,1.0109050273895264
test_19,1.1246788501739502
test_20,0.843994677066803
test_21,1.2516164779663086
test_22,0.5865784883499146
test_23,0.6428741812705994
test_24,1.0784448385238647
test_25,0.8837595582008362
test_26,1.2048852443695068
test_27,0.5292907953262329
test_28,1.0778894424438477
test_29,0.9288106560707092
test_30,0.4731334149837494
test_31,0.7659149765968323
test_32,1.1818939447402954
test_33,0.9922161102294922
test_34,0.7077938914299011
test_35,1.0831366777420044
test_36,0.7725415825843811
test_37,0.5228509902954102
test_38,0.266764372587204
test_39,2.291829824447632
test_40,1.4748854637145996
test_41,0.9991099238395691
test_42,0.9363605976104736
test_43,0.5098767876625061
test_44,1.331764817237854
test_45,1.0948940515518188
test_46,0.7366485595703125
test_47,1.0479099750518799
test_48,1.1533900499343872
test_49,0.9382761120796204
test_50,0.9998475909233093
test_51,1.0812610387802124
test_52,1.3408417701721191
test_53,0.9486083984375
test_54,1.4577345848083496
test_55,1.3526957035064697
test_56,0.600466251373291
test_57,1.0450438261032104
test_58,1.1314582824707031
test_59,0.8155713677406311
test_60,0.09452978521585464
test_61,0.718271017074585
test_62,0.48615437746047974
test_63,0.8763146996498108
test_64,0.4616211950778961
test_65,0.18757155537605286
test_66,1.3083274364471436
test_67,0.8631229996681213
test_68,1.152087688446045
test_69,1.066809892654419
test_70,1.4367876052856445
test_71,1.2640727758407593
test_72,0.7372464537620544
test_73,1.336584210395813
test_74,1.0686686038970947
test_75,0.5334570407867432
test_76,0.9358686804771423
test_77,0.8343241810798645
test_78,1.1435003280639648
test_79,1.0253046751022339
test_80,0.4233066737651825
test_81,0.8089227080345154
test_82,1.0680773258209229
test_83,0.5773620009422302
test_84,0.5662314295768738
test_85,1.078403115272522
test_86,0.7008416652679443
test_87,0.738605260848999
test_88,0.7552451491355896
test_89,1.0172370672225952
test_90,1.0603406429290771
test_91,0.5398569107055664
test_92,0.4748407304286957
test_93,0.7132027745246887
test_94,0.643450140953064
test_95,0.4808266758918762
test_96,0.888733446598053
test_97,1.2071177959442139
test_98,0.5694490671157837
test_99,0.6651884913444519
test_100,0.9559875130653381
test_101,0.8124127388000488
test_102,0.9283455610275269
test_103,0.9690542817115784
test_104,0.8184719085693359
test_105,1.0973618030548096
test_106,0.7918756604194641
test_107,0.45309513807296753
test_108,1.126887321472168
test_109,0.4664318561553955
test_110,0.1754404455423355
test_111,0.7563983201980591
test_112,1.0102208852767944
test_113,0.8362734913825989
test_114,0.9400850534439087
test_115,1.0802608728408813
test_116,0.3290253281593323
test_117,1.3849459886550903
test_118,1.0673044919967651
test_119,0.6615650057792664
test_120,0.9634094834327698
test_121,1.2199571132659912
